"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q1",25.5791705400069,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q2",-9.10568931618242,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q3",13.8461531926804,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q4",0.373959796970305,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q1",26.1073814776138,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q2",-11.0130138540261,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q3",30.1286374345905,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q4",17.0738258373529,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q1",5.21321905352778,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q2",0.907443156677583,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q3",-3.12662615952191,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q4",9.66096979741357,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q1",26.8636990779222,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q2",27.1736955029809,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q3",-6.7375695002934,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q4",5.43196822702332,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q1",14.1770367908356,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q2",8.6170629878233,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q3",17.6153577875563,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q4",2.66756156648435,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q1",27.9871692127024,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q2",6.01849170415142,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q3",22.1636025208692,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q4",-6.65374540478693,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q1",22.0653663789028,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q2",14.5413926800049,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q3",36.3588565222483,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q4",8.2897483410298,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q1",-6.60720077458779,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q2",17.0808721850445,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q3",2.49753326864408,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q4",34.5658362665308,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q1",2.26289334923255,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q2",13.6802785800373,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q3",0.775180468584716,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q4",3.03806766093394,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q1",5.87480640184194,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q2",12.3565194356343,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q3",6.75770446693254,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q4",18.1207375263845,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q1",13.9005708738115,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q2",17.8983710803098,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q3",21.9690285024779,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q4",5.91559535527022,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q1",17.776310685688,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q2",-1.05005709437493,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q3",6.39075201167028,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q4",-1.35709749379443,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q1",5.77979862245176,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q2",20.2042289826687,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q3",11.9312331524509,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q4",12.9259896891584,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q1",12.0654271075408,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q2",20.6602096192893,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q3",7.9893674611876,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q4",4.57526015513821,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q1",4.0642786064551,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q2",21.8897566174286,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q3",26.2915592127822,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q4",15.9462573290972,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q1",-3.198890702702,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q2",12.9107824868009,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q3",7.64715210265712,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q4",20.6149782187074,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q1",19.1880585713363,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q2",3.05777602424051,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q3",-10.6196980594656,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q4",-5.93802676750817,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q1",3.59198752775344,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q2",-2.14072101907959,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q3",7.78963865213201,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q4",-10.6124852484434,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q1",17.5046575493079,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q2",10.0179337788857,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q3",17.7201326131847,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q4",6.42436733482457,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q1",2.74223338991573,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q2",9.72947396579277,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q3",8.55770300705007,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q4",13.1943494529677,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q1",18.9347883406144,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q2",12.9346993193429,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q3",15.7025133248859,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q4",2.89444903875166,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q1",18.7109553892512,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q2",10.4090301605605,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q3",5.56549771606494,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q4",1.95831474211088,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q1",11.7265996939149,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q2",9.98936164627967,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q3",4.62894530157735,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q4",12.7637054745525,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q1",7.92702392639786,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q2",16.5238760445521,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q3",18.4195132845685,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q4",6.38681065058026,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q1",13.4782762076764,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q2",21.3341171524898,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q3",3.9602855801081,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q4",8.39325784683195,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q1",34.5597160678247,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q2",-8.36683584519398,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q3",13.1888784884117,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q4",13.6680064253271,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q1",0.173222622726298,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q2",5.97159525345939,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q3",10.6588862733496,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q4",17.5708695948172,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q1",4.13687254210258,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q2",9.22549285314842,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q3",13.5724447008006,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q4",8.38449482983582,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q1",15.8658289548622,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q2",6.81338496762313,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q3",8.86129670699201,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q4",10.3966765903554,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q1",7.31402572413655,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q2",2.83646091982565,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q3",0.270770749564627,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q4",6.39037993620856,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q1",8.20356550200088,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q2",10.6629784987798,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q3",7.58120175684066,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q4",7.87719917321668,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q1",12.1879047270613,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q2",6.68783841672583,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q3",6.90049619132826,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q4",16.6731796606606,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q1",8.62783982695232,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q2",8.33588745882916,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q3",8.56564416320901,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q4",7.69477746393931,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q1",7.85379184165701,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q2",8.32878517075381,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q3",7.22354236060226,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q4",6.93994759764427,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q1",1.88544157172305,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q2",14.9766594249901,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q3",3.20478797025759,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q4",-1.81153935725849,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q1",-24.6075770758142,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q2",-3.19277354689938,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q3",7.17390220523374,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q4",10.3642744075134,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q1",12.7023330563195,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q2",18.7194405266292,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q3",11.5974433322032,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q4",12.0545366480832,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q1",7.79841533230214,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q2",5.43752541278081,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q3",11.4820490962012,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q4",-1.29152915954793,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q1",4.99307684018491,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q2",5.29762899698231,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q3",5.51114376023022,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q4",7.23894451861056,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q1",10.5730210634247,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q2",7.44796283482095,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q3",8.33583803918748,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q4",4.46219713178113,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q1",-2.61068420841741,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q2",-0.615163241507291,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q3",7.95769224713585,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q4",10.9833335760956,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q1",5.1144665995825,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q2",3.08915172034709,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q3",1.63224123770466,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q4",3.06637740588465,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q1",3.44730262813241,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q2",7.76461243956716,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q3",6.15865442258196,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q4",4.11177994000362,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q1",6.71943960084399,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q2",2.95459114991869,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q3",6.61379926811905,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q4",3.15406407884988,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q1",6.86620410449503,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q2",7.10287890975313,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q3",4.77864748547053,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q4",8.91097550644331,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q1",1.61932081955996,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q2",2.11039090212565,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q3",3.30368156994636,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q4",-12.5025706339353,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q1",0.360433036584824,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q2",5.43863844290363,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q3",12.5188665764387,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q4",3.02110580181168,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q1",8.06960814501227,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q2",7.81851597117751,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q3",4.70155007746982,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q4",4.96720646584425,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q1",3.78509261417183,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q2",1.97766414064284,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q3",2.12197394181994,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q4",1.90261839005685,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q1",3.55240860070463,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q2",2.27330865397509,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q3",1.74244438383922,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q4",2.03327623867452,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q1",3.57382725884182,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q2",4.78944760074001,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q3",3.47453194047601,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q4",3.18480796539298,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q1",3.86855318263237,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q2",3.44434992970916,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q3",1.23458807062835,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q4",1.80087202268707,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q1",3.47267475291163,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q2",1.6389584965596,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q3",6.00674648968734,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q4",2.91294681242246,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q1",1.14876296613535,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q2",4.58404473585346,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q3",1.78587688294458,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q4",3.08594686069105,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q1",3.30710212003003,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q2",2.79585359276418,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q3",5.98991591502953,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q4",-0.299587294676921,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q1",4.33378066526804,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q2",2.48490334822573,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q3",2.32839725040305,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q4",3.50695849467401,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q1",-1.35186949363561,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q2",4.11869798544649,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q3",1.51029940759768,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q4",5.35064829372257,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q1",-5.0290800572838,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q2",-12.0310499805625,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q3",8.82228621580866,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q4",4.99390146900692,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q1",4.46407340006996,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q2",3.94007611476115,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q3",4.26664722087367,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q4",4.19706916693188,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2022-Q1",2.03113173965408,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2022-Q2",2.16417931640792,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2022-Q3",1.9579074676033,
"KOR","REALGDPFORECAST","TOT","AGRWTH","Q","2022-Q4",1.91448052090693,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q1",5.52726299935898,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q2",4.6944547821461,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q3",4.21548075436785,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q4",2.84744706359399,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q1",0.273968836025468,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q2",-0.203783702769079,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q3",-0.425503047179035,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q4",0.78708972046719,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q1",2.44894074020919,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q2",6.10260042231007,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q3",8.39135645778953,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q4",9.27945110679261,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q1",10.9904737598875,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q2",6.72123621275178,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q3",4.53451646517994,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q4",2.66111840467724,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q1",0.228706917713519,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q2",1.04612336472645,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q3",1.08493621979153,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q4",1.25029922746623,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q1",1.59616385706209,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q2",1.00444026139945,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q3",0.582539014077403,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q4",0.177770294454482,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q1",-0.86807948494271,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q2",0.167420351051341,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q3",0.841735536890325,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q4",2.09642730710849,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q1",3.15732264531162,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q2",6.26099192993392,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q3",8.62340582760503,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q4",10.4157018480648,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q1",14.2433880877416,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q2",9.87000865330166,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q3",7.40823968513163,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q4",4.1696409344145,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q1",-0.294117284523759,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q2",-1.35346414642253,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q3",-1.58565504294787,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q4",-0.171097747067646,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q1",2.183355191415,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q2",5.56256405762297,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q3",7.52736386720027,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q4",7.80363444638652,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q1",7.22211115422786,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q2",5.47510002555856,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q3",5.10763616233298,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q4",6.20796535220348,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q1",8.97868040842663,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q2",10.5152931888172,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q3",11.0251911182151,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q4",9.06700251894846,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q1",7.19583631362925,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q2",-0.198153471435663,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q3",-4.77171111795251,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q4",-7.591769023815,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q1",-12.3512519072504,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q2",-6.03225495994034,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q3",-2.42060878706692,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q4",1.29805701370891,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q1",6.97876831819083,
"LUX","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q2",4.16058770017011,
